title,in_office,last_name,first_name,middle_name,suffix,nickname,full_name,birthdate,gender,state,district,senate_class,party,official_url,wikipedia_id,lis_id,govtrack_id,thomas_id,bioguide_id,fec_ids
Sen,False,Wellstone,Paul,David,,,,1944-07-21,M,MN,,2,Democrat,,Paul Wellstone,S217,400566,01454,W000288,
Rep.,False,White,Richard,Alan,,Rick,,1953-11-06,M,WA,01,,Republican,,Rick White (politician),,411550,01220,W000391,
Rep.,False,Yates,Sidney,Richard,,,,1909-08-27,M,IL,09,,Democrat,,Sidney R. Yates,,411947,01252,Y000013,
Rep.,False,Archer,Bill,,,,,1928-03-22,M,TX,07,,Republican,,William Reynolds Archer Jr.,,400567,00026,A000215,
Rep.,False,Barrett,Bill,,,,,1929-02-09,M,NE,03,,Republican,,Bill Barrett,,400568,00057,B000179,
Rep.,False,Bateman,Herbert,H.,,,,1928-08-07,M,VA,01,,Republican,,Herbert H. Bateman,,400569,00064,B000229,
Rep.,False,Bliley,Tom,,,,,1932-01-28,M,VA,07,,Republican,,Thomas J. Bliley Jr.,,400571,00097,B000556,
Sen,False,Breaux,John,B.,,,,1944-03-01,M,LA,,3,Democrat,http://breaux.senate.gov/,John Breaux,S179,300012,00120,B000780,
Rep.,False,Brown,George,E.,Jr.,,,1920-03-06,M,CA,42,,Democrat,,George Brown Jr.,,400572,00134,B000918,
Sen,False,Campbell,Ben,Nighthorse,,,,1933-04-13,M,CO,,3,Republican,http://campbell.senate.gov/,Ben Nighthorse Campbell,S225,300017,00168,C000077,
Rep.,False,Campbell,Tom,,,,,1952-08-14,M,CA,15,,Republican,,Tom Campbell (California politician),,400573,00170,C000100,
Rep.,False,Canady,Charles,T.,,,,1954-06-22,M,FL,12,,Republican,,Charles T. Canady,,400574,00171,C000107,
Rep.,False,Chenoweth-Hage,Helen,,,,,1938-01-27,F,ID,01,,Republican,,Helen Chenoweth-Hage,,400575,00194,C000345,
Rep.,False,Clay,William,Lacy,Sr.,Bill,,1931-04-30,M,MO,01,,Democrat,,Bill Clay,,402626,00203,C000488,
Rep.,False,Cook,Merrill,,,,,1946-05-06,M,UT,02,,Republican,,Merrill Cook,,400577,01475,C000722,
Sen,False,Coverdell,Paul,D.,,,,1939-01-20,M,GA,,3,Republican,,Paul Coverdell,S228,400558,01310,C000813,
Rep.,False,Danner,Pat,,,,,1934-01-13,F,MO,06,,Democrat,,Pat Danner,,400578,00265,D000046,
Sen,False,Daschle,Thomas,A.,,Tom,,1947-12-09,M,SD,,3,Democrat,http://daschle.senate.gov/,Tom Daschle,S185,300031,00267,D000064,
Rep.,False,Dickey,Jay,,,,,1939-12-14,M,AR,04,,Republican,,Jay Dickey,,400579,00295,D000312,
Rep.,False,Dixon,Julian,C.,,,,1934-08-08,M,CA,32,,Democrat,,Julian C. Dixon,,400580,00301,D000373,
Sen,False,Edwards,John,Reid,,,,1953-06-10,M,NC,,3,Democrat,http://edwards.senate.gov/,John Edwards,S267,300039,01573,E000286,
Rep.,False,Ewing,Thomas,W.,,,,1935-09-19,M,IL,15,,Republican,,Thomas W. Ewing,,400581,00366,E000282,
Sen,False,Fitzgerald,Peter,G.,,,,1960-10-20,M,IL,,3,Republican,http://fitzgerald.senate.gov/,Peter Fitzgerald (politician),S268,300044,01571,F000442,
Rep.,False,Forbes,Michael,P.,,,,1952-07-16,M,NY,01,,Democrat,,Michael Forbes,,400582,00398,F000257,
Rep.,False,Fowler,Tillie,K.,,,,1942-12-23,F,FL,04,,Republican,,Tillie K. Fowler,,400583,00404,F000328,
Rep.,False,Franks,Bob,,,,,1951-09-21,M,NJ,07,,Republican,,Bob Franks,,400584,00409,F000349,
Rep.,False,Gejdenson,Sam,,,,,1948-05-20,M,CT,02,,Democrat,,Sam Gejdenson,,400585,00431,G000120,
Rep.,False,Goodling,William,F.,,,,1927-12-05,M,PA,19,,Republican,,William F. Goodling,,400586,00447,G000291,
Sen,False,Graham,Bob,,,,,1936-11-09,M,FL,,3,Democrat,http://graham.senate.gov/,Bob Graham,S199,300046,01342,G000352,
Rep.,False,Hill,Rick,,,,,1946-12-30,M,MT,00,,Republican,,Rick Hill,,400587,01489,H000605,
Sen,False,Hollings,Ernest,F.,,Fritz,,1922-01-01,M,SC,,3,Democrat,http://hollings.senate.gov/,Ernest Hollings,S047,300053,01361,H000725,
Rep.,False,Kasich,John,R.,,,,1952-05-13,M,OH,12,,Republican,,John Kasich,,400590,00618,K000016,
Rep.,False,Klink,Ron,,,,,1951-09-23,M,PA,04,,Democrat,,Ron Klink,,400591,00639,K000270,
Rep.,False,Kuykendall,Steven,T.,,,,1947-01-27,M,CA,36,,Republican,,Steven T. Kuykendall,,400592,01582,K000357,
Rep.,False,Lazio,Rick,A.,,,,1958-03-13,M,NY,02,,Republican,,Rick Lazio,,400594,00670,L000155,
Rep.,False,Livingston,Robert,Linligthgow,Jr.,,,1943-04-30,M,LA,01,,Republican,,Bob Livingston,,406863,00696,L000371,
Rep.,False,Martínez,Matthew,G.,,,,1929-02-14,M,CA,31,,Republican,,Matthew G. Martínez,,400595,00743,M000206,
Rep.,False,McCollum,Bill,,,,,1944-07-12,M,FL,08,,Republican,,Bill McCollum,,400596,00761,M000350,
Rep.,False,McIntosh,David,M.,,,,1958-06-08,M,IN,02,,Republican,,David M. McIntosh,,400597,00776,M000481,
Rep.,False,Metcalf,Jack,,,,,1927-11-30,M,WA,02,,Republican,,Jack Metcalf,,400598,00792,M000669,
Rep.,False,Minge,David,,,,,1942-03-19,M,MN,02,,Democrat,,David Minge,,400599,00813,M000795,
Sen,False,Murkowski,Frank,H.,,,,1933-03-28,M,AK,,3,Republican,,Frank Murkowski,S157,300150,01408,M001085,
Sen,False,Nickles,Don,,,,,1948-12-06,M,OK,,3,Republican,http://nickles.senate.gov/,Don Nickles,S158,300079,01412,N000102,
Rep.,False,Packard,Ron,,,,,1931-01-19,M,CA,48,,Republican,,Ron Packard,,400601,00886,P000005,
Rep.,False,Pease,Edward,A.,,,,1951-05-22,M,IN,07,,Republican,,Edward A. Pease,,400602,01511,P000171,
Rep.,False,Pickett,Owen,B.,,,,1930-08-31,M,VA,02,,Democrat,,Owen B. Pickett,,400603,00916,P000326,
Rep.,False,Porter,John,Edward,,,,1935-06-01,M,IL,10,,Republican,,John Porter (Illinois politician),,400604,00923,P000444,
Rep.,False,Rogan,James,E.,,,,1957-08-21,M,CA,27,,Republican,,James E. Rogan,,400605,01519,R000386,
Rep.,False,Vento,Bruce,F.,,,,1940-10-07,M,MN,04,,Democrat,,Bruce Vento,,400612,01185,V000087,
Rep.,False,Weygand,Robert,A.,,,,1948-05-10,M,RI,02,,Democrat,,Robert Weygand,,400613,01538,W000315,
Rep.,False,Wise,Robert,E.,Jr.,,,1948-01-06,M,WV,02,,Democrat,,Bob Wise,,400614,01237,W000654,
Sen,False,Miller,Zell,Bryan,,,,1932-02-24,M,GA,,3,Democrat,http://miller.senate.gov/,Zell Miller,S273,300074,01624,M001141,
Sen,False,Allen,George,Felix,,,,1952-03-08,M,VA,,1,Republican,http://allen.senate.gov,George Allen (U.S. politician),S274,300004,00013,A000121,
Rep.,False,Armey,Richard,K.,,,,1940-07-07,M,TX,26,,Republican,,Dick Armey,,400551,00028,A000217,
Rep.,False,Baldacci,John,,,,,1955-01-30,M,ME,02,,Democrat,,John Baldacci,,400525,00048,B000081,
Rep.,False,Barcia,James,A.,,,,1952-02-25,M,MI,05,,Democrat,,James A. Barcia,,400526,00052,B000134,
Rep.,False,Barr,Bob,,,,,1948-11-05,M,GA,07,,Republican,,Bob Barr,,400514,00056,B000169,
Rep.,False,Barrett,Thomas,M.,,,,1953-12-08,M,WI,05,,Democrat,,Tom Barrett (politician),,400553,00058,B000177,
Rep.,False,Bentsen,Ken,,,,,1959-06-03,M,TX,25,,Democrat,,Ken Bentsen Jr.,,400550,00079,B000400,
Rep.,False,Blagojevich,Rod,,,,,1956-12-10,M,IL,05,,Democrat,,Rod Blagojevich,,400518,01463,B000518,
Rep.,False,Bonior,David,E.,,,,1945-06-06,M,MI,10,,Democrat,,David Bonior,,400527,00108,B000619,
Rep.,False,Borski,Robert,A.,,,,1948-10-20,M,PA,03,,Democrat,,"Robert A. Borski, Jr.",,400542,00111,B000644,
Rep.,False,Bryant,Ed,,,,,1948-09-07,M,TN,07,,Republican,,Ed Bryant,,400549,00141,B000996,
Sen,False,Burns,Conrad,,,,,1935-01-25,M,MT,,1,Republican,http://burns.senate.gov,Conrad Burns,S211,300015,01298,B001126,
Rep.,False,Callahan,H.,L.,,,,1932-09-11,M,AL,01,,Republican,,Sonny Callahan,,400500,00164,C000052,
Sen,False,Carnahan,Jean,,,,,1933-12-20,F,MO,,1,Democrat,,Jean Carnahan,S276,300153,01680,C001043,
Sen,False,Chafee,Lincoln,D.,,,,1953-03-26,M,RI,,1,Republican,http://chafee.senate.gov,Lincoln Chafee,S272,300020,01612,C001040,
Rep.,False,Clayton,Eva,,,,,1934-09-16,F,NC,01,,Democrat,,Eva M. Clayton,,400532,00204,C000494,
Rep.,False,Clement,Robert,,,,,1943-09-23,M,TN,05,,Democrat,,Bob Clement,,400548,00205,C000503,
Rep.,False,Condit,Gary,,,,,1948-04-21,M,CA,18,,Democrat,,Gary Condit,,400505,00226,C000670,
Rep.,False,Cooksey,John,,,,,1941-08-20,M,LA,05,,Republican,,John Cooksey,,400522,01476,C000735,
Sen,False,Corzine,Jon,Stevens,,,,1947-01-01,M,NJ,,1,Democrat,http://corzine.senate.gov,Jon Corzine,S279,300028,01630,C001042,
Rep.,False,Coyne,William,J.,,,,1936-08-24,M,PA,14,,Democrat,,William J. Coyne,,400543,00245,C000846,
Sen,False,Dayton,Mark,,,,,1947-01-26,M,MN,,1,Democrat,http://dayton.senate.gov,Mark Dayton,S280,300032,01629,D000596,
Sen,False,DeWine,Michael,,,Mike,,1947-01-05,M,OH,,1,Republican,http://dewine.senate.gov,Mike DeWine,S240,300033,00293,D000294,
Rep.,False,Ehrlich,Robert,L.,Jr.,,,1957-11-25,M,MD,02,,Republican,,Bob Ehrlich,,400523,00340,E000093,
Sen,False,Frist,William,H.,,Bill,,1952-02-22,M,TN,,1,Republican,http://frist.senate.gov,Bill Frist,S241,300045,01336,F000439,
Rep.,False,Ganske,Greg,,,,,1949-03-31,M,IA,04,,Republican,,Greg Ganske,,400517,00428,G000041,
Rep.,False,Gekas,George,W.,,,,1930-04-14,M,PA,17,,Republican,,George Gekas,,400544,00432,G000121,
Rep.,False,Gilman,Benjamin,,,,,1922-12-06,M,NY,20,,Republican,,Benjamin A. Gilman,,400536,00440,G000212,
Rep.,False,Grucci,Felix,,,,,1951-11-25,M,NY,01,,Republican,,Felix Grucci,,400535,01662,G000547,
Rep.,False,Hall,Tony,P.,,,,1942-01-16,M,OH,03,,Democrat,,Tony P. Hall,,400538,00487,H000074,
Rep.,False,Hansen,James,V.,,,,1932-08-14,M,UT,01,,Republican,,James V. Hansen,,400552,00498,H000172,
Rep.,False,Hilleary,Van,,,,,1959-06-20,M,TN,04,,Republican,,Van Hilleary,,400547,00538,H000615,
Rep.,False,Hilliard,Earl,F.,,,,1942-04-09,M,AL,07,,Democrat,,Earl F. Hilliard,,400502,00539,H000621,
Rep.,False,Horn,Stephen,,,,,1931-05-31,M,CA,38,,Republican,,Steve Horn,,400506,00559,H000789,
Rep.,False,Hutchinson,Asa,,,,,1950-12-03,M,AR,03,,Republican,,Asa Hutchinson,,400588,01493,H001014,
Sen,False,Jeffords,James,M.,,Jim,,1934-05-11,M,VT,,1,Independent,http://jeffords.senate.gov/,Jim Jeffords,S204,300057,00593,J000072,
Rep.,False,Kerns,Brian,,,,,1957-05-22,M,IN,07,,Republican,,Brian D. Kerns,,400521,01650,K000359,
Rep.,False,LaFalce,John,J.,,,,1939-10-06,M,NY,29,,Democrat,,John J. LaFalce,,400537,00657,L000556,
Rep.,False,Largent,Steve,,,,,1954-09-28,M,OK,01,,Republican,,Steve Largent,,400593,00664,L000096,
Rep.,False,Luther,William,,,,,1945-06-27,M,MN,06,,Democrat,,Bill Luther,,400529,00718,L000521,
Rep.,False,Maloney,James,,,,,1948-09-17,M,CT,05,,Democrat,,James H. Maloney,,400508,01502,M000090,
Rep.,False,Mascara,Frank,,,,,1930-01-19,M,PA,20,,Democrat,,Frank Mascara,,400545,00745,M000212,
Rep.,False,Meek,Carrie,,,,,1926-04-29,F,FL,17,,Democrat,,Carrie P. Meek,,400511,00789,M000628,
Rep.,False,Miller,Dan,,,,,1942-05-30,M,FL,13,,Republican,,Dan Miller (Florida politician),,400510,00807,M000720,
Rep.,False,Mink,Patsy,Takemoto,,,,1927-12-06,F,HI,02,,Democrat,,Patsy Mink,,400554,00815,M000797,
Rep.,False,Moakley,John,Joseph,,,,1927-04-27,M,MA,09,,Democrat,,Joe Moakley,,400600,00820,M000834,
Rep.,False,Morella,Constance,,,,,1931-02-12,F,MD,08,,Republican,,Connie Morella,,400524,00833,M000941,
Rep.,False,Phelps,David,,,,,1947-10-26,M,IL,19,,Democrat,,David D. Phelps,,400519,01586,P000584,
Rep.,False,Riley,Bob,,,,,1944-10-03,M,AL,03,,Republican,,Bob Riley,,400501,01517,R000258,
Rep.,False,Rivers,Lynn,,,,,1956-12-19,F,MI,13,,Democrat,,Lynn N. Rivers,,400528,00966,R000281,
Rep.,False,Roemer,Timothy,,,,,1956-10-30,M,IN,03,,Democrat,,Tim Roemer,,400520,00976,R000385,
Rep.,False,Roukema,Marge,,,,,1929-09-19,F,NJ,05,,Republican,,Marge Roukema,,400533,00990,R000465,
Sen,False,Santorum,Richard,J.,,Rick,,1958-05-10,M,PA,,1,Republican,http://santorum.senate.gov/,Rick Santorum,S244,300085,01015,S000059,
Sen,False,Sarbanes,Paul,S.,,,,1933-02-03,M,MD,,1,Democrat,http://sarbanes.senate.gov/,Paul Sarbanes,S106,300086,01017,S000064,
Rep.,False,Sawyer,Thomas,C.,,,,1945-08-15,M,OH,14,,Democrat,,Thomas C. Sawyer,,400539,01022,S000094,
Rep.,False,Scarborough,Joe,,,,,1963-04-09,M,FL,01,,Republican,,Joe Scarborough,,400608,01025,S000106,
Rep.,False,Schaffer,Bob,,,,,1962-07-24,M,CO,04,,Republican,,Bob Schaffer,,400507,01524,S000112,
Rep.,False,Shows,Ronnie,,,,,1947-01-26,M,MS,04,,Democrat,,Ronnie Shows,,400530,01565,S001147,
Rep.,False,Shuster,Elmer,Greinert,,Bud,,1932-01-23,M,PA,09,,Republican,,Bud Shuster,,400374,01055,S000394,
Rep.,False,Sisisky,Norman,,,,,1927-06-09,M,VA,04,,Democrat,,Norman Sisisky,,400609,01060,S000453,
Rep.,False,Skeen,Joseph,,,,,1927-06-30,M,NM,02,,Republican,,Joe Skeen,,400534,01063,S000463,
Rep.,False,Spence,Floyd,,,,,1928-04-09,M,SC,02,,Republican,,Floyd Spence,,400610,01091,S000718,
Rep.,False,Stump,Robert,,,,,1927-04-04,M,AZ,03,,Republican,,Bob Stump (U.S. Congressman),,400504,01122,S001044,
Rep.,False,Thurman,Karen,,,,,1951-01-12,F,FL,05,,Democrat,,Karen Thurman,,400509,01157,T000253,
Rep.,False,Traficant,James,A.,Jr.,,,1941-05-08,M,OH,17,,Democrat,,James Traficant,,400611,01166,T000350,
Rep.,False,Underwood,Robert,A.,,,,1948-07-13,M,GU,00,,Democrat,,Robert A. Underwood,,400516,01175,U000014,
Rep.,False,Watkins,Wes,,,,,1938-12-15,M,OK,03,,Republican,,Wes Watkins,,400540,01206,W000194,
Rep.,False,Watts,J.C.,,,,,1957-11-18,M,OK,04,,Republican,,J. C. Watts,,400541,01208,W000210,
Sen,False,Barkley,Dean,,,,,1950-08-31,M,MN,,2,Independent,,Dean Barkley,S285,401147,01690,B001237,
Sen,False,Talent,James,M.,,Jim,,1956-10-18,M,MO,,1,Republican,http://talent.senate.gov/,Jim Talent,S286,300096,01135,T000024,
Rep.,False,Acevedo-Vilá,Aníbal,,,,,1962-02-13,M,PR,00,,Popular Democrat,http://www.house.gov/acevedo-vila,Aníbal Acevedo Vilá,,400002,01679,A000359,
Sen,False,Allard,Wayne,A.,,,,1943-12-02,M,CO,,2,Republican,http://allard.senate.gov,Wayne Allard,S250,300003,00011,A000109,S6CO00168
Rep.,False,Ballance,Frank,W.,Jr.,,,1942-02-15,M,NC,01,,Democrat,http://www.house.gov/ballance,Frank Ballance,,400014,01734,B001238,
Rep.,False,Ballenger,Cass,,,,,1926-12-06,M,NC,10,,Republican,http://www.house.gov/ballenger,Cass Ballenger,,400015,00050,B000104,
Rep.,False,Bell,Chris,,,,,1959-11-23,M,TX,25,,Democrat,http://www.house.gov/bell,Chris Bell (politician),,400022,01750,B001241,
Rep.,False,Bereuter,Douglas,K.,,Doug,,1939-10-06,M,NE,01,,Republican,http://www.house.gov/bereuter,Doug Bereuter,,400023,00080,B000403,
Rep.,False,Burns,Max,,,,,1948-11-08,M,GA,12,,Republican,http://www.house.gov/burns,Max Burns,,400053,01721,B001249,
Rep.,False,Carson,Brad,,,,,1967-03-11,M,OK,02,,Democrat,http://carson.house.gov,Brad Carson,,400066,01665,C001044,
Sen,False,Coleman,Norm,,,,,1949-08-17,M,MN,,2,Republican,http://coleman.senate.gov,Norm Coleman,S291,300024,01697,C001057,S2MN00126
Rep.,False,Collins,Michael,Allen,,Mac,,1944-10-15,M,GA,08,,Republican,http://www.house.gov/maccollins,Mac Collins,,400078,00222,C000640,
Rep.,False,Combest,Larry,,,,,1945-03-20,M,TX,19,,Republican,http://www.house.gov/combest,Larry Combest,,400079,00224,C000653,
Sen,False,Craig,Larry,E.,,,,1945-07-20,M,ID,,2,Republican,http://craig.senate.gov,Larry Craig,S215,300029,00246,C000858,S0ID00057
Rep.,False,Crane,Philip,M.,,Phil,,1930-11-03,M,IL,08,,Republican,http://www.house.gov/crane,Phil Crane,,400085,00249,C000873,
Rep.,False,Deutsch,Peter,,,,,1957-04-01,M,FL,20,,Democrat,http://www.house.gov/deutsch,Peter Deutsch,,400106,00291,D000275,
Sen,False,Dole,Elizabeth,H.,,,,1936-07-29,F,NC,,2,Republican,http://dole.senate.gov/,Elizabeth Dole,S292,300035,01698,D000601,S2NC00083
Sen,False,Domenici,Pete,V.,,,,1932-05-07,M,NM,,2,Republican,http://domenici.senate.gov,Pete Domenici,S027,300036,01319,D000407,S8NM00010
Rep.,False,Dooley,Calvin,M.,,Cal,,1954-01-11,M,CA,20,,Democrat,http://dooley.house.gov,Cal Dooley,,400112,00306,D000424,
Rep.,False,Dunn,Jennifer,B.,,,,1941-07-29,F,WA,08,,Republican,http://www.house.gov/dunn,Jennifer Dunn (politician),,400117,00324,D000549,
Rep.,False,Fletcher,Ernest,Lee,,Ernie,,1952-11-12,M,KY,06,,Republican,http://www.house.gov/fletcher,Ernie Fletcher,,400135,01563,F000441,
Rep.,False,Frost,Jonas,,III,Martin,,1942-01-01,M,TX,24,,Democrat,http://www.house.gov/frost,Martin Frost,,400143,00419,F000392,
Rep.,False,Gephardt,Richard,Andrew,,Dick,,1941-01-31,M,MO,03,,Democrat,http://dickgephardt.house.gov,Dick Gephardt,,400146,00433,G000132,
Rep.,False,Goss,Porter,J.,,,,1938-11-26,M,FL,14,,Republican,http://www.house.gov/goss,Porter Goss,,400156,00450,G000336,
Rep.,False,Greenwood,James,C.,,Jim,,1951-05-04,M,PA,08,,Republican,http://www.house.gov/greenwood,James C. Greenwood,,400161,00465,G000439,
Sen,False,Hagel,Charles,T.,,Chuck,,1946-10-04,M,NE,,2,Republican,http://hagel.senate.gov/,Chuck Hagel,S255,300050,01545,H001028,S6NE00087
Rep.,False,Hoeffel,Joseph,M.,,,,1950-09-03,M,PA,13,,Democrat,http://www.house.gov/hoeffel,Joe Hoeffel,,400181,01579,H001031,
Rep.,False,Houghton,Amory,,Jr.,Amo,,1926-08-07,M,NY,29,,Republican,http://www.house.gov/houghton,Amo Houghton,,400188,00563,H000814,
Rep.,False,Janklow,William,J.,,Bill,,1939-09-13,M,SD,00,,Republican,http://www.house.gov/janklow,Bill Janklow,,400200,01746,J000286,
Rep.,False,John,Christopher,,,Chris,,1960-01-05,M,LA,07,,Democrat,http://www.house.gov/john,Chris John,,400203,01495,J000110,
Rep.,False,Kleczka,Gerald,D.,,Jerry,,1943-11-26,M,WI,04,,Democrat,http://www.house.gov/kleczka,Jerry Kleczka,,400223,00637,K000259,
Rep.,False,Lipinski,William,O.,,,,1937-12-22,M,IL,03,,Democrat,http://www.house.gov/lipinski,Bill Lipinski,,400243,00694,L000342,
Rep.,False,Lucas,Kenneth,R.,,Ken,,1933-08-22,M,KY,04,,Democrat,http://www.house.gov/kenlucas,Ken Lucas,,400248,01562,L000558,
Rep.,False,Majette,Denise,,,,,1955-05-18,F,GA,04,,Democrat,http://www.house.gov/majette,Denise Majette,,400250,01719,M001145,
Rep.,False,Matsui,Robert,T.,,,,1941-09-17,M,CA,05,,Democrat,http://www.house.gov/matsui,Bob Matsui,,400256,00748,M000249,
Rep.,False,McCarthy,Karen,,,,,1947-03-18,F,MO,05,,Democrat,http://mccarthy.house.gov/,Karen McCarthy,,400258,00756,M000316,
Rep.,False,McInnis,Scott,,,,,1953-05-09,M,CO,03,,Republican,http://www.house.gov/mcinnis,Scott McInnis,,400265,00775,M000477,
Rep.,False,Nethercutt,George,R.,Jr.,,,1944-10-07,M,WA,05,,Republican,http://www.house.gov/nethercutt,George Nethercutt,,400292,00860,N000051,
Rep.,False,Ose,Doug,,,,,1955-06-27,M,CA,03,,Republican,http://www.house.gov/ose,Doug Ose,,400304,01585,O000164,
Rep.,False,Quinn,Jack,,,,,1951-04-13,M,NY,27,,Republican,http://www.house.gov/quinn,Jack Quinn (politician),,400329,00938,Q000016,
Rep.,False,Sandlin,Max,A.,Jr.,,,1952-09-29,M,TX,01,,Democrat,http://www.house.gov/sandlin,Max Sandlin,,400358,01523,S000044,
Rep.,False,Schrock,Edward,L.,,Ed,,1941-04-06,M,VA,02,,Republican,http://schrock.house.gov,Ed Schrock,,400362,01673,S001151,
Sen,False,Smith,Gordon,Harold,,,,1952-05-25,M,OR,,2,Republican,http://gsmith.senate.gov/,Gordon H. Smith,S262,300090,01549,S001142,S6OR00094
Rep.,False,Smith,Nick,,,,,1934-11-05,M,MI,07,,Republican,http://www.house.gov/nicksmith,Nick Smith (U.S. politician),,400382,01080,S000597,
Rep.,False,Stenholm,Charles,W.,,Charlie,,1938-10-26,M,TX,17,,Democrat,http://www.house.gov/stenholm,Charles Stenholm,,400389,01110,S000851,
Sen,False,Stevens,Ted,F.,,,,1923-11-18,M,AK,,2,Republican,http://stevens.senate.gov/,Ted Stevens,S090,300094,01440,S000888,S2AK00010
Sen,False,Sununu,John,E.,,,,1964-09-10,M,NH,,2,Republican,http://sununu.senate.gov/,John E. Sununu,S296,300095,01532,S001078,S0NH00201
Rep.,False,Tauzin,William,J.,,Billy,,1943-06-14,M,LA,03,,Republican,http://www.house.gov/tauzin,Billy Tauzin,,400397,01140,T000058,
Rep.,False,Turner,James,,,Jim,,1946-02-06,M,TX,02,,Democrat,http://www.house.gov/turner,Jim Turner (politician),,400410,01536,T000424,
Sen,False,Warner,John,W.,,,,1927-02-18,M,VA,,2,Republican,http://warner.senate.gov/,John Warner,S143,300099,01452,W000154,S8VA00107
Sen,False,Bayh,Evan,,,,,1955-12-26,M,IN,,3,Democrat,http://bayh.senate.gov,Evan Bayh,S264,300006,01572,B001233,S8IN00049
Rep.,False,Beauprez,Bob,,,,,1948-09-22,M,CO,07,,Republican,http://www.house.gov/beauprez,Bob Beauprez,,400020,01712,B001240,
Sen,False,Bennett,Robert,F.,,,,1933-09-18,M,UT,,3,Republican,http://bennett.senate.gov,Bob Bennett (politician),S231,300007,01280,B000382,S2UT00104
Rep.,False,Bilirakis,Michael,,,,,1930-07-16,M,FL,09,,Republican,http://www.house.gov/bilirakis,Michael Bilirakis,,400028,00089,B000463,
Rep.,False,Boehlert,Sherwood,L.,,Sherry,,1936-09-28,M,NY,24,,Republican,http://www.house.gov/boehlert,Sherwood Boehlert,,400035,00101,B000586,
Sen,False,Bond,Christopher,S.,,Kit,,1939-03-06,M,MO,,3,Republican,http://bond.senate.gov,Kit Bond,S200,300010,01286,B000611,S6MO00289
Rep.,False,Bonilla,Henry,,,,,1954-01-02,M,TX,23,,Republican,http://www.house.gov/bonilla,Henry Bonilla,,400037,00107,B000617,
Rep.,False,Bradley,Jeb,E.,,,,1952-10-20,M,NH,01,,Republican,http://www.house.gov/bradley,Jeb Bradley,,400045,01736,B001246,
Sen,False,Brownback,Samuel,D.,,Sam,,1956-09-12,M,KS,,3,Republican,http://brownback.senate.gov,Sam Brownback,S249,300013,00137,B000953,S6KS00122
Sen,False,Bunning,Jim,,,,,1931-10-23,M,KY,,3,Republican,http://bunning.senate.gov,Jim Bunning,S265,300014,00146,B001066,S8KY00118
Rep.,False,Chocola,Chris,,,,,1962-02-24,M,IN,02,,Republican,http://www.house.gov/chocola,Chris Chocola,,400072,01726,C001052,
Rep.,False,Cox,C.,Christopher,,,,1952-10-16,M,CA,48,,Republican,http://cox.house.gov,Christopher Cox,,400083,00242,C000830,
Rep.,False,Cunningham,Randall,H.,,Duke,,1941-12-08,M,CA,50,,Republican,http://www.house.gov/cunningham,Duke Cunningham,,400091,00258,C000994,
Rep.,False,Davis,James,,,Jim,,1957-10-11,M,FL,11,,Democrat,http://www.house.gov/jimdavis,Jim Davis (Florida politician),,400094,01478,D000114,
Rep.,False,DeLay,Thomas,Dale,,Tom,,1947-04-08,M,TX,22,,Republican,http://tomdelay.house.gov,Tom DeLay,,400104,00282,D000217,
Sen,False,Dodd,Christopher,J.,,,,1944-05-27,M,CT,,3,Democrat,http://dodd.senate.gov,Chris Dodd,S150,300034,00302,D000388,S0CT00037
Sen,False,Dorgan,Byron,L.,,,,1942-05-14,M,ND,,3,Democrat,http://dorgan.senate.gov,Byron Dorgan,S222,300037,00308,D000432,S2ND00040
Rep.,False,Evans,Lane,A.,,,,1951-08-04,M,IL,17,,Democrat,http://www.house.gov/evans,Lane Evans,,400126,00361,E000250,
Sen,False,Feingold,Russell,D.,,,,1953-03-02,M,WI,,3,Democrat,http://feingold.senate.gov,Russ Feingold,S230,300042,01331,F000061,S8WI00026
Rep.,False,Foley,Mark,Adam,,,,1954-09-08,M,FL,16,,Republican,http://www.house.gov/foley,Mark Foley,,400136,00396,F000238,
Rep.,False,Ford,Harold,E.,Jr.,,,1970-05-11,M,TN,09,,Democrat,http://www.house.gov/ford,Harold Ford Jr.,,400138,01483,F000262,
Rep.,False,Gibbons,James,A.,,Jim,,1944-12-16,M,NV,02,,Republican,http://www.house.gov/gibbons,Jim Gibbons (American politician),,400148,01485,G000152,
Rep.,False,Green,Mark,A.,,,,1960-06-01,M,WI,08,,Republican,http://www.house.gov/markgreen,Mark Andrew Green,,400159,01559,G000545,
Sen,False,Gregg,Judd,A.,,,,1947-02-14,M,NH,,3,Republican,http://gregg.senate.gov/,Judd Gregg,S224,300049,00466,G000445,S2NH00025
Rep.,False,Gutknecht,Gilbert,W.,,Gil,,1951-03-20,M,MN,01,,Republican,http://www.gil.house.gov,Gil Gutknecht,,400164,00479,G000536,
Rep.,False,Harris,Katherine,,,,,1957-04-05,F,FL,13,,Republican,http://www.house.gov/harris,Katherine Harris,,400167,01714,H001035,
Rep.,False,Hart,Melissa,A.,,,,1962-04-04,F,PA,04,,Republican,http://hart.house.gov,Melissa Hart (politician),,400168,01666,H001033,
Rep.,False,Hayworth,John,D.,Jr.,J.D.,,1958-07-12,M,AZ,05,,Republican,http://www.house.gov/hayworth,J. D. Hayworth,,400173,00520,H000413,
Rep.,False,Hefley,Joel,,,,,1935-04-18,M,CO,05,,Republican,http://www.house.gov/hefley,Joel Hefley,,400174,00524,H000444,
